# _tick,_time,frames,mean_episode_return_landlord,loss_landlord,mean_episode_return_landlord_up,loss_landlord_up,mean_episode_return_landlord_down,loss_landlord_down
2522,1684559496,8070400,0.262137562,1.262714863,-0.260273784,1.692809701,-0.259553194,1.563246727
2523,1684559497,8073600,0.262563616,1.42326808,-0.260273784,1.692809701,-0.259553194,1.563246727
2524,1684559505,8076800,0.262563616,1.42326808,-0.259174138,1.583789825,-0.259553194,1.563246727
2525,1684559505,8080000,0.262563616,1.42326808,-0.259174138,1.583789825,-0.258638799,1.348846078
2526,1684559505,8083200,0.26320523,1.356481194,-0.259174138,1.583789825,-0.258638799,1.348846078
2527,1684559513,8086400,0.263713002,1.26943779,-0.259174138,1.583789825,-0.258638799,1.348846078
2528,1684559513,8089600,0.263713002,1.26943779,-0.259174138,1.583789825,-0.259615213,1.146678329
2529,1684559513,8092800,0.263713002,1.26943779,-0.259415776,1.382509589,-0.259615213,1.146678329
2530,1684559521,8096000,0.264916033,1.16380167,-0.259415776,1.382509589,-0.259615213,1.146678329
2531,1684559522,8099200,0.264916033,1.16380167,-0.259415776,1.382509589,-0.259650916,1.27421999
2532,1684559522,8102400,0.264916033,1.16380167,-0.259581566,1.5474087,-0.259650916,1.27421999
2533,1684559529,8105600,0.266401768,1.264154196,-0.259581566,1.5474087,-0.259650916,1.27421999
2534,1684559531,8108800,0.266401768,1.264154196,-0.259581566,1.5474087,-0.262611359,1.228444695
2535,1684559531,8112000,0.266401768,1.264154196,-0.261866897,1.415845275,-0.262611359,1.228444695
2536,1684559537,8115200,0.269325137,1.066912413,-0.261866897,1.415845275,-0.262611359,1.228444695
2537,1684559539,8118400,0.269325137,1.066912413,-0.261866897,1.415845275,-0.265328676,1.434920311
2538,1684559540,8121600,0.269325137,1.066912413,-0.263173968,1.711339951,-0.265328676,1.434920311
2539,1684559546,8124800,0.268891066,1.209478617,-0.263173968,1.711339951,-0.265328676,1.434920311
2540,1684559548,8128000,0.268891066,1.209478617,-0.263173968,1.711339951,-0.266342193,1.101065636
2541,1684559549,8131200,0.268891066,1.209478617,-0.262939483,1.376173019,-0.266342193,1.101065636
2542,1684559553,8134400,0.268086761,1.584687352,-0.262939483,1.376173019,-0.266342193,1.101065636
2543,1684559556,8137600,0.268086761,1.584687352,-0.262939483,1.376173019,-0.267622888,1.351518512
2544,1684559558,8140800,0.268086761,1.584687352,-0.26411888,1.624617934,-0.267622888,1.351518512
2545,1684559562,8144000,0.268835813,1.168587923,-0.26411888,1.624617934,-0.267622888,1.351518512
2546,1684559565,8147200,0.268835813,1.168587923,-0.26411888,1.624617934,-0.268221825,1.298340678
2547,1684559567,8150400,0.268835813,1.168587923,-0.265212178,1.427716017,-0.268221825,1.298340678
2548,1684559570,8153600,0.270344257,1.672917128,-0.265212178,1.427716017,-0.268221825,1.298340678
2549,1684559574,8156800,0.270344257,1.672917128,-0.265212178,1.427716017,-0.269148409,1.232202888
2550,1684559576,8160000,0.270344257,1.672917128,-0.268064409,1.713104367,-0.269148409,1.232202888
2551,1684559578,8163200,0.27289483,1.152188063,-0.268064409,1.713104367,-0.269148409,1.232202888
2552,1684559582,8166400,0.27289483,1.152188063,-0.268064409,1.713104367,-0.271836609,1.580687523
2553,1684559585,8169600,0.27289483,1.152188063,-0.270068318,1.748843551,-0.271836609,1.580687523
2554,1684559586,8172800,0.271922022,1.492404938,-0.270068318,1.748843551,-0.271836609,1.580687523
2555,1684559591,8176000,0.271922022,1.492404938,-0.270068318,1.748843551,-0.270397186,1.38532865
2556,1684559594,8179200,0.271922022,1.492404938,-0.268982589,1.606620312,-0.270397186,1.38532865
2557,1684559595,8182400,0.271526188,1.097587466,-0.268982589,1.606620312,-0.270397186,1.38532865
2558,1684559600,8185600,0.271526188,1.097587466,-0.268982589,1.606620312,-0.269625664,1.447316527
2559,1684559602,8188800,0.271526188,1.097587466,-0.268282086,1.924059153,-0.269625664,1.447316527
2560,1684559603,8192000,0.269453883,1.461743712,-0.268282086,1.924059153,-0.269625664,1.447316527
2561,1684559608,8195200,0.269453883,1.461743712,-0.268282086,1.924059153,-0.267922163,1.613310814
2562,1684559611,8198400,0.269453853,1.736176848,-0.268282086,1.924059153,-0.267922163,1.613310814
2563,1684559611,8201600,0.269453853,1.736176848,-0.268934131,1.982467055,-0.267922163,1.613310814
2564,1684559616,8204800,0.269453853,1.736176848,-0.268934131,1.982467055,-0.270011157,1.40284121
